112 1200
101121.327661	0.000000	102653.468989	0.000000	102653.468989	0.000000	102653.468989	0.000000	102653.468989	0.000000	102653.468989	0.000000	102653.468989	0.000000	102653.468989	0.000000	102653.468989	0.000000	102653.468989	0.000000	102673.526217	0.000000	135529.054606	0.000000	135529.054606	0.000000	0.000004	0.000000	0.000003	0.000000	0.000003	0.000000	0.000003	0.000000	0.000003	0.000000	0.000003	0.000000	0.000003	0.000000	0.000003	0.000000	0.000003	0.000000	0.000003	0.000000	0.000003	0.000000	0.000003	0.000000	0.000003	0.000000	0.000003	0.000000	0.000003	0.000000	0.000003	0.000000	0.000003	0.000000	0.000003	0.000000	0.000003	0.000000	0.000003	0.000000	115836.798808	0.000000	45176.351535	0.000000	45176.351535	0.000000	45176.351535	0.000000	45176.351535	0.000000	45176.351535	0.000000	45176.351535	0.000000	45176.351535	0.000000	45176.351535	0.000000	45176.351535	0.000000	45176.351535	0.000000	45176.351535	0.000000	45176.351535	0.000000	45176.351535	0.000000	45176.351535	0.000000	45176.351535	0.000000	45176.351535	0.000000	45176.351535	0.000000	45176.351535	0.000000	45176.351535	0.000000	45167.526355	0.000000	45167.526355	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
101121.327661	0.000000	102653.468989	0.000000	102653.468989	0.000000	102653.468989	0.000000	102653.468989	0.000000	102653.468989	0.000000	102653.468989	0.000000	102653.468989	0.000000	102653.468989	0.000000	102653.468989	0.000000	102673.526217	0.000000	135529.054606	0.000000	135529.054606	0.000000	0.000004	0.000000	0.000003	0.000000	0.000003	0.000000	0.000003	0.000000	0.000003	0.000000	0.000003	0.000000	0.000003	0.000000	0.000003	0.000000	0.000003	0.000000	0.000003	0.000000	0.000003	0.000000	0.000003	0.000000	0.000003	0.000000	0.000003	0.000000	0.000003	0.000000	0.000003	0.000000	0.000003	0.000000	0.000003	0.000000	0.000003	0.000000	0.000003	0.000000	115836.798808	0.000000	45176.351535	0.000000	45176.351535	0.000000	45176.351535	0.000000	45176.351535	0.000000	45176.351535	0.000000	45176.351535	0.000000	45176.351535	0.000000	45176.351535	0.000000	45176.351535	0.000000	45176.351535	0.000000	45176.351535	0.000000	45176.351535	0.000000	45176.351535	0.000000	45176.351535	0.000000	45176.351535	0.000000	45176.351535	0.000000	45176.351535	0.000000	45176.351535	0.000000	45176.351535	0.000000	45167.526355	0.000000	45167.526355	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
101121.327661	0.000000	102653.468989	0.000000	102653.468989	0.000000	102653.468989	0.000000	102653.468989	0.000000	102653.468989	0.000000	102653.468989	0.000000	102653.468989	0.000000	102653.468989	0.000000	102653.468989	0.000000	102673.526217	0.000000	135529.054606	0.000000	135529.054606	0.000000	0.000004	0.000000	0.000003	0.000000	0.000003	0.000000	0.000003	0.000000	0.000003	0.000000	0.000003	0.000000	0.000003	0.000000	0.000003	0.000000	0.000003	0.000000	0.000003	0.000000	0.000003	0.000000	0.000003	0.000000	0.000003	0.000000	0.000003	0.000000	0.000003	0.000000	0.000003	0.000000	0.000003	0.000000	0.000003	0.000000	0.000003	0.000000	0.000003	0.000000	115836.798808	0.000000	45176.351535	0.000000	45176.351535	0.000000	45176.351535	0.000000	45176.351535	0.000000	45176.351535	0.000000	45176.351535	0.000000	45176.351535	0.000000	45176.351535	0.000000	45176.351535	0.000000	45176.351535	0.000000	45176.351535	0.000000	45176.351535	0.000000	45176.351535	0.000000	45176.351535	0.000000	45176.351535	0.000000	45176.351535	0.000000	45176.351535	0.000000	45176.351535	0.000000	45176.351535	0.000000	45167.526355	0.000000	45167.526355	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000

101121.327661	0.000000	102653.468989	0.000000	102653.468989	0.000000	102653.468989	0.000000	102653.468989	0.000000	102653.468989	0.000000	102653.468989	0.000000	102653.468989	0.000000	102653.468989	0.000000	102653.468989	0.000000	102673.526217	0.000000	135529.054606	0.000000	135529.054606	0.000000	135529.054606	0.000000	115836.798808	0.000000	115836.798808	0.000000	115836.798808	0.000000	115836.798808	0.000000	115836.798808	0.000000	115836.798808	0.000000	115836.798808	0.000000	115836.798808	0.000000	115836.798808	0.000000	115836.798808	0.000000	115836.798808	0.000000	115836.798808	0.000000	115836.798808	0.000000	115836.798808	0.000000	115836.798808	0.000000	115836.798808	0.000000	115836.798808	0.000000	115836.798808	0.000000	115836.798808	0.000000	115836.798808	0.000000	45176.351535	0.000000	45176.351535	0.000000	45176.351535	0.000000	45176.351535	0.000000	45176.351535	0.000000	45176.351535	0.000000	45176.351535	0.000000	45176.351535	0.000000	45176.351535	0.000000	45176.351535	0.000000	45176.351535	0.000000	45176.351535	0.000000	45176.351535	0.000000	45176.351535	0.000000	45176.351535	0.000000	45176.351535	0.000000	45176.351535	0.000000	45176.351535	0.000000	45176.351535	0.000000	45167.526355	0.000000	45167.526355	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
101121.327661	0.000000	102653.468989	0.000000	102653.468989	0.000000	102653.468989	0.000000	102653.468989	0.000000	102653.468989	0.000000	102653.468989	0.000000	102653.468989	0.000000	102653.468989	0.000000	102653.468989	0.000000	102673.526217	0.000000	135529.054606	0.000000	135529.054606	0.000000	135529.054606	0.000000	115836.798808	0.000000	115836.798808	0.000000	115836.798808	0.000000	115836.798808	0.000000	115836.798808	0.000000	115836.798808	0.000000	115836.798808	0.000000	115836.798808	0.000000	115836.798808	0.000000	115836.798808	0.000000	115836.798808	0.000000	115836.798808	0.000000	115836.798808	0.000000	115836.798808	0.000000	115836.798808	0.000000	115836.798808	0.000000	115836.798808	0.000000	115836.798808	0.000000	115836.798808	0.000000	115836.798808	0.000000	45176.351535	0.000000	45176.351535	0.000000	45176.351535	0.000000	45176.351535	0.000000	45176.351535	0.000000	45176.351535	0.000000	45176.351535	0.000000	45176.351535	0.000000	45176.351535	0.000000	45176.351535	0.000000	45176.351535	0.000000	45176.351535	0.000000	45176.351535	0.000000	45176.351535	0.000000	45176.351535	0.000000	45176.351535	0.000000	45176.351535	0.000000	45176.351535	0.000000	45176.351535	0.000000	45167.526355	0.000000	45167.526355	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
101121.327661	0.000000	102653.468989	0.000000	102653.468989	0.000000	102653.468989	0.000000	102653.468989	0.000000	102653.468989	0.000000	102653.468989	0.000000	102653.468989	0.000000	102653.468989	0.000000	102653.468989	0.000000	102673.526217	0.000000	135529.054606	0.000000	135529.054606	0.000000	135529.054606	0.000000	115836.798808	0.000000	115836.798808	0.000000	115836.798808	0.000000	115836.798808	0.000000	115836.798808	0.000000	115836.798808	0.000000	115836.798808	0.000000	115836.798808	0.000000	115836.798808	0.000000	115836.798808	0.000000	115836.798808	0.000000	115836.798808	0.000000	115836.798808	0.000000	115836.798808	0.000000	115836.798808	0.000000	115836.798808	0.000000	115836.798808	0.000000	115836.798808	0.000000	115836.798808	0.000000	115836.798808	0.000000	45176.351535	0.000000	45176.351535	0.000000	45176.351535	0.000000	45176.351535	0.000000	45176.351535	0.000000	45176.351535	0.000000	45176.351535	0.000000	45176.351535	0.000000	45176.351535	0.000000	45176.351535	0.000000	45176.351535	0.000000	45176.351535	0.000000	45176.351535	0.000000	45176.351535	0.000000	45176.351535	0.000000	45176.351535	0.000000	45176.351535	0.000000	45176.351535	0.000000	45176.351535	0.000000	45167.526355	0.000000	45167.526355	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
101121.327661	0.000000	102653.468989	0.000000	102653.468989	0.000000	102653.468989	0.000000	102653.468989	0.000000	102653.468989	0.000000	102653.468989	0.000000	102653.468989	0.000000	102653.468989	0.000000	102653.468989	0.000000	102673.526217	0.000000	135529.054606	0.000000	135529.054606	0.000000	135529.054606	0.000000	115836.798808	0.000000	115836.798808	0.000000	115836.798808	0.000000	115836.798808	0.000000	115836.798808	0.000000	115836.798808	0.000000	115836.798808	0.000000	115836.798808	0.000000	115836.798808	0.000000	115836.798808	0.000000	115836.798808	0.000000	115836.798808	0.000000	115836.798808	0.000000	115836.798808	0.000000	115836.798808	0.000000	115836.798808	0.000000	115836.798808	0.000000	115836.798808	0.000000	115836.798808	0.000000	115836.798808	0.000000	45176.351535	0.000000	45176.351535	0.000000	45176.351535	0.000000	45176.351535	0.000000	45176.351535	0.000000	45176.351535	0.000000	45176.351535	0.000000	45176.351535	0.000000	45176.351535	0.000000	45176.351535	0.000000	45176.351535	0.000000	45176.351535	0.000000	45176.351535	0.000000	45176.351535	0.000000	45176.351535	0.000000	45176.351535	0.000000	45176.351535	0.000000	45176.351535	0.000000	45176.351535	0.000000	45167.526355	0.000000	45167.526355	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
101121.327661	0.000000	102653.468989	0.000000	102653.468989	0.000000	102653.468989	0.000000	102653.468989	0.000000	102653.468989	0.000000	102653.468989	0.000000	102653.468989	0.000000	102653.468989	0.000000	102653.468989	0.000000	102673.526217	0.000000	135529.054606	0.000000	135529.054606	0.000000	135529.054606	0.000000	115836.798808	0.000000	115836.798808	0.000000	115836.798808	0.000000	115836.798808	0.000000	115836.798808	0.000000	115836.798808	0.000000	115836.798808	0.000000	115836.798808	0.000000	115836.798808	0.000000	115836.798808	0.000000	115836.798808	0.000000	115836.798808	0.000000	115836.798808	0.000000	115836.798808	0.000000	115836.798808	0.000000	115836.798808	0.000000	115836.798808	0.000000	115836.798808	0.000000	115836.798808	0.000000	115836.798808	0.000000	45176.351535	0.000000	45176.351535	0.000000	45176.351535	0.000000	45176.351535	0.000000	45176.351535	0.000000	45176.351535	0.000000	45176.351535	0.000000	45176.351535	0.000000	45176.351535	0.000000	45176.351535	0.000000	45176.351535	0.000000	45176.351535	0.000000	45176.351535	0.000000	45176.351535	0.000000	45176.351535	0.000000	45176.351535	0.000000	45176.351535	0.000000	45176.351535	0.000000	45176.351535	0.000000	45167.526355	0.000000	45167.526355	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000

101121.327661	0.000000	102653.468989	0.000000	102653.468989	0.000000	102653.468989	0.000000	102653.468989	0.000000	102653.468989	0.000000	102653.468989	0.000000	102653.468989	0.000000	102653.468989	0.000000	102653.468989	0.000000	102673.526217	0.000000	135529.054606	0.000000	135529.054606	0.000000	0.000004	0.000000	0.000003	0.000000	0.000003	0.000000	0.000003	0.000000	0.000003	0.000000	0.000003	0.000000	0.000003	0.000000	0.000003	0.000000	0.000003	0.000000	0.000003	0.000000	0.000003	0.000000	0.000003	0.000000	0.000003	0.000000	0.000003	0.000000	0.000003	0.000000	0.000003	0.000000	0.000003	0.000000	0.000003	0.000000	0.000003	0.000000	0.000003	0.000000	115836.798808	0.000000	45176.351535	0.000000	45176.351535	0.000000	45176.351535	0.000000	45176.351535	0.000000	45176.351535	0.000000	45176.351535	0.000000	45176.351535	0.000000	45176.351535	0.000000	45176.351535	0.000000	45176.351535	0.000000	45176.351535	0.000000	45176.351535	0.000000	45176.351535	0.000000	45176.351535	0.000000	45176.351535	0.000000	45176.351535	0.000000	45176.351535	0.000000	45176.351535	0.000000	45176.351535	0.000000	45167.526355	0.000000	45167.526355	0.000000	0.000000	0.000000
